"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"3170","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",296357,300514,4158,"-","CSP40.g12856","protein_coding","OG0002336"
"3171","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",301403,305566,4164,"-","CSP40.g12857","protein_coding",NA
"3172","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",308872,315584,6713,"+","CSP40.g12858","protein_coding","OG0007934"
"3173","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",316429,316989,561,"-","CSP40.g12859","protein_coding","OG0012596"
"3174","tribulationis_CSP40.scaffold00043","CSP40.scaffold00043","gene",345020,346733,1714,"+","CSP40.g1286","protein_coding","OG0006119"
"3175","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",318302,320100,1799,"+","CSP40.g12860","protein_coding","OG0007935"
"3176","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",320464,321531,1068,"+","CSP40.g12861","protein_coding","OG0001093"
"3177","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",322085,330627,8543,"-","CSP40.g12862","protein_coding","OG0007936"
"3178","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",343630,345310,1681,"+","CSP40.g12863","protein_coding","OG0001205"
"3179","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",347663,349685,2023,"+","CSP40.g12864","protein_coding","OG0007937"
"3180","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",350290,352851,2562,"-","CSP40.g12865","protein_coding","OG0007938"
"3181","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",353342,353593,252,"-","CSP40.g12866","protein_coding","OG0013150"
"3182","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",354202,355320,1119,"-","CSP40.g12867","protein_coding","OG0011590"
"3183","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",356145,357125,981,"+","CSP40.g12868","protein_coding","OG0013151"
"3184","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",357282,359833,2552,"+","CSP40.g12869","protein_coding","OG0007939"
"3185","tribulationis_CSP40.scaffold00043","CSP40.scaffold00043","gene",347268,349672,2405,"-","CSP40.g1287","protein_coding","OG0006120"
"3186","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",362351,365301,2951,"+","CSP40.g12870","protein_coding","OG0011591"
"3187","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",365628,371756,6129,"-","CSP40.g12871","protein_coding","OG0002312"
"3188","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",372681,376283,3603,"-","CSP40.g12872","protein_coding",NA
"3189","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",377003,380310,3308,"-","CSP40.g12873","protein_coding",NA
"3190","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",381658,386186,4529,"+","CSP40.g12874","protein_coding","OG0003165"
"3191","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",387246,388179,934,"+","CSP40.g12875","protein_coding","OG0007940"
"3192","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",388456,391496,3041,"-","CSP40.g12876","protein_coding","OG0007941"
"3193","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",403413,405842,2430,"+","CSP40.g12877","protein_coding","OG0001702"
"3194","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",406178,411767,5590,"-","CSP40.g12878","protein_coding","OG0011592"
"3195","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",413313,415206,1894,"+","CSP40.g12879","protein_coding","OG0007942"
"3196","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",2227,3456,1230,"+","CSP40.g1288","protein_coding","OG0000030"
"3197","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",415302,417210,1909,"-","CSP40.g12880","protein_coding","OG0007943"
"3198","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",417614,418413,800,"+","CSP40.g12881","protein_coding","OG0007944"
"3199","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",418742,422625,3884,"+","CSP40.g12882","protein_coding","OG0007945"
"3200","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",423302,424434,1133,"+","CSP40.g12883","protein_coding","OG0007946"
"3201","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",424865,426202,1338,"+","CSP40.g12884","protein_coding","OG0014045"
"3202","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",426329,428965,2637,"-","CSP40.g12885","protein_coding","OG0002533"
"3203","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",429796,432618,2823,"-","CSP40.g12886","protein_coding","OG0004345"
"3204","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",435712,439564,3853,"-","CSP40.g12887","protein_coding","OG0004346"
"3205","tribulationis_CSP40.scaffold01160","CSP40.scaffold01160","gene",446022,446378,357,"+","CSP40.g12888","protein_coding",NA
"3206","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",3387,8135,4749,"-","CSP40.g12889","protein_coding","OG0009691"
"3207","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",3515,4321,807,"+","CSP40.g1289","protein_coding",NA
"3208","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",23578,26193,2616,"+","CSP40.g12890","protein_coding","OG0009690"
"3209","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",36953,38586,1634,"-","CSP40.g12891","protein_coding",NA
"3210","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",39337,53887,14551,"+","CSP40.g12892","protein_coding","OG0004811"
"3211","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",54694,57467,2774,"-","CSP40.g12893","protein_coding","OG0004810"
"3212","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",68550,69761,1212,"-","CSP40.g12894","protein_coding","OG0002221"
"3213","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",70851,72521,1671,"+","CSP40.g12895","protein_coding","OG0009689"
"3214","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",72761,75345,2585,"-","CSP40.g12896","protein_coding","OG0012235"
"3215","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",75883,78164,2282,"-","CSP40.g12897","protein_coding","OG0012234"
"3216","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",79206,81047,1842,"+","CSP40.g12898","protein_coding","OG0009687"
"3217","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",81350,82721,1372,"-","CSP40.g12899","protein_coding","OG0004809"
"3218","tribulationis_CSP40.scaffold00012","CSP40.scaffold00012","gene",19974,21915,1942,"-","CSP40.g129","protein_coding","OG0000614"
"3219","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",4781,6373,1593,"+","CSP40.g1290","protein_coding","OG0001718"
"3220","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",85113,85928,816,"+","CSP40.g12900","protein_coding","OG0009686"
"3221","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",86109,86839,731,"-","CSP40.g12901","protein_coding","OG0009685"
"3222","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",87152,88587,1436,"+","CSP40.g12902","protein_coding","OG0009684"
"3223","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",88753,90207,1455,"-","CSP40.g12903","protein_coding","OG0009683"
"3224","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",90787,92264,1478,"-","CSP40.g12904","protein_coding","OG0009682"
"3225","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",92808,94933,2126,"+","CSP40.g12905","protein_coding","OG0009681"
"3226","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",95856,98011,2156,"+","CSP40.g12906","protein_coding","OG0012233"
"3227","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",98527,102681,4155,"+","CSP40.g12907","protein_coding","OG0001135"
"3228","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",103032,104841,1810,"+","CSP40.g12908","protein_coding",NA
"3229","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",105939,108037,2099,"+","CSP40.g12909","protein_coding","OG0003375"
"3230","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",6646,7889,1244,"-","CSP40.g1291","protein_coding","OG0000423"
"3231","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",110368,113247,2880,"+","CSP40.g12910","protein_coding","OG0002641"
"3232","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",113320,114915,1596,"-","CSP40.g12911","protein_coding","OG0002640"
"3233","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",121333,132475,11143,"+","CSP40.g12912","nontranslating_CDS",NA
"3234","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",133393,133701,309,"+","CSP40.g12913","protein_coding",NA
"3235","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",135742,139158,3417,"-","CSP40.g12914","protein_coding","OG0009679"
"3236","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",142531,143598,1068,"-","CSP40.g12915","protein_coding","OG0014163"
"3237","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",144971,145457,487,"-","CSP40.g12916","protein_coding","OG0013369"
"3238","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",145790,148258,2469,"-","CSP40.g12917","protein_coding","OG0009678"
"3239","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",149402,153746,4345,"+","CSP40.g12918","protein_coding","OG0004606"
"3240","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",154695,156407,1713,"+","CSP40.g12919","protein_coding","OG0002639"
"3241","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",8139,9637,1499,"-","CSP40.g1292","protein_coding",NA
"3242","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",156552,157520,969,"-","CSP40.g12920","protein_coding","OG0012230"
"3243","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",158050,159417,1368,"+","CSP40.g12921","protein_coding",NA
"3244","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",159830,164346,4517,"-","CSP40.g12922","protein_coding","OG0003374"
"3245","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",165380,166054,675,"+","CSP40.g12923","protein_coding","OG0000745"
"3246","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",176748,184637,7890,"+","CSP40.g12924","protein_coding","OG0012228"
"3247","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",185955,186661,707,"-","CSP40.g12925","protein_coding","OG0009677"
"3248","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",187807,188353,547,"+","CSP40.g12926","protein_coding","OG0000744"
"3249","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",191696,196823,5128,"+","CSP40.g12927","protein_coding","OG0004808"
"3250","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",197002,198857,1856,"-","CSP40.g12928","protein_coding","OG0012268"
"3251","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",199892,201234,1343,"-","CSP40.g12929","protein_coding","OG0009676"
"3252","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",10097,11236,1140,"+","CSP40.g1293","protein_coding","OG0016314"
"3253","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",203443,203984,542,"-","CSP40.g12930","protein_coding","OG0012227"
"3254","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",210799,211763,965,"-","CSP40.g12931","protein_coding","OG0009675"
"3255","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",212450,215240,2791,"-","CSP40.g12932","protein_coding","OG0012226"
"3256","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",215750,216388,639,"+","CSP40.g12933","protein_coding","OG0009674"
"3257","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",216643,218979,2337,"+","CSP40.g12934","protein_coding","OG0009673"
"3258","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",219303,221021,1719,"+","CSP40.g12935","protein_coding","OG0013368"
"3259","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",221287,223454,2168,"+","CSP40.g12936","protein_coding","OG0012225"
"3260","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",223600,224287,688,"+","CSP40.g12937","protein_coding","OG0012224"
"3261","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",224457,224741,285,"+","CSP40.g12938","protein_coding","OG0013367"
"3262","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",225988,226784,797,"+","CSP40.g12939","protein_coding","OG0018616"
"3263","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",13152,14262,1111,"+","CSP40.g1294","protein_coding",NA
"3264","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",229861,232655,2795,"+","CSP40.g12940","protein_coding","OG0009672"
"3265","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",233265,238472,5208,"-","CSP40.g12941","protein_coding","OG0009671"
"3266","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",247436,248248,813,"+","CSP40.g12942","protein_coding","OG0009670"
"3267","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",250697,251250,554,"+","CSP40.g12943","protein_coding","OG0009669"
"3268","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",251739,252718,980,"-","CSP40.g12944","protein_coding","OG0002231"
"3269","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",254165,255561,1397,"-","CSP40.g12945","protein_coding","OG0004372"
"3270","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",256066,257257,1192,"-","CSP40.g12946","protein_coding",NA
"3271","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",258719,260356,1638,"+","CSP40.g12947","protein_coding","OG0004807"
"3272","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",264024,265244,1221,"+","CSP40.g12948","protein_coding","OG0009668"
"3273","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",265804,268583,2780,"+","CSP40.g12949","protein_coding","OG0001387"
"3274","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",14590,15570,981,"-","CSP40.g1295","protein_coding","OG0012875"
"3275","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",270428,270955,528,"+","CSP40.g12950","protein_coding",NA
"3276","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",271031,274233,3203,"-","CSP40.g12951","protein_coding","OG0009664"
"3277","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",275400,277095,1696,"+","CSP40.g12952","protein_coding","OG0012222"
"3278","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",285503,288823,3321,"+","CSP40.g12953","protein_coding","OG0012223"
"3279","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",293208,300474,7267,"+","CSP40.g12954","protein_coding","OG0009665"
"3280","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",301082,302308,1227,"-","CSP40.g12955","protein_coding","OG0009666"
"3281","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",305211,309048,3838,"+","CSP40.g12956","protein_coding","OG0009667"
"3282","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",309094,310420,1327,"-","CSP40.g12957","protein_coding","OG0013365"
"3283","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",310858,311502,645,"+","CSP40.g12958","protein_coding","OG0017040"
"3284","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",312334,313049,716,"+","CSP40.g12959","protein_coding","OG0000855"
"3285","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",16238,16904,667,"-","CSP40.g1296","protein_coding","OG0007334"
"3286","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",313440,316367,2928,"+","CSP40.g12960","protein_coding","OG0009663"
"3287","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",316855,318290,1436,"+","CSP40.g12961","protein_coding","OG0013364"
"3288","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",321203,321787,585,"-","CSP40.g12962","protein_coding",NA
"3289","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",333321,335418,2098,"+","CSP40.g12963","protein_coding",NA
"3290","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",335715,338196,2482,"+","CSP40.g12964","protein_coding",NA
"3291","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",338651,339491,841,"+","CSP40.g12965","protein_coding",NA
"3292","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",340022,341423,1402,"+","CSP40.g12966","protein_coding",NA
"3293","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",341758,343063,1306,"+","CSP40.g12967","protein_coding",NA
"3294","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",343512,344722,1211,"+","CSP40.g12968","protein_coding",NA
"3295","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",345099,346316,1218,"+","CSP40.g12969","protein_coding",NA
"3296","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",18077,19408,1332,"+","CSP40.g1297","protein_coding",NA
"3297","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",346612,348233,1622,"-","CSP40.g12970","protein_coding","OG0015024"
"3298","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",352058,352859,802,"-","CSP40.g12971","protein_coding","OG0012605"
"3299","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",355199,356729,1531,"+","CSP40.g12972","protein_coding",NA
"3300","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",358814,360174,1361,"-","CSP40.g12973","protein_coding",NA
"3301","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",366171,370415,4245,"+","CSP40.g12974","protein_coding",NA
"3302","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",371356,377475,6120,"-","CSP40.g12975","protein_coding",NA
"3303","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",378329,379335,1007,"-","CSP40.g12976","protein_coding","OG0024040"
"3304","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",379942,381434,1493,"+","CSP40.g12977","protein_coding",NA
"3305","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",385750,396894,11145,"+","CSP40.g12978","protein_coding","OG0009662"
"3306","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",397078,398147,1070,"-","CSP40.g12979","protein_coding","OG0009661"
"3307","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",20570,21566,997,"+","CSP40.g1298","protein_coding","OG0000899"
"3308","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",398620,398981,362,"-","CSP40.g12980","protein_coding","OG0000422"
"3309","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",399824,400840,1017,"-","CSP40.g12981","protein_coding","OG0003372"
"3310","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",404054,404451,398,"-","CSP40.g12982","protein_coding",NA
"3311","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",405223,405594,372,"-","CSP40.g12983","protein_coding",NA
"3312","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",406779,407236,458,"-","CSP40.g12984","protein_coding",NA
"3313","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",408388,408818,431,"-","CSP40.g12985","protein_coding",NA
"3314","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",409938,410814,877,"-","CSP40.g12986","protein_coding","OG0012221"
"3315","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",411869,413084,1216,"-","CSP40.g12987","protein_coding","OG0002230"
"3316","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",414370,415552,1183,"+","CSP40.g12988","protein_coding",NA
"3317","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",415891,416534,644,"-","CSP40.g12989","protein_coding","OG0013363"
"3318","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",22112,27404,5293,"+","CSP40.g1299","protein_coding","OG0001471"
"3319","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",417475,421072,3598,"+","CSP40.g12990","protein_coding","OG0009659"
"3320","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",426782,428584,1803,"+","CSP40.g12991","protein_coding","OG0009658"
"3321","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",428653,429181,529,"-","CSP40.g12992","protein_coding","OG0019460"
"3322","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",429619,430016,398,"+","CSP40.g12993","protein_coding","OG0014770"
"3323","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",430540,433428,2889,"-","CSP40.g12994","protein_coding","OG0012220"
"3324","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",435066,443045,7980,"+","CSP40.g12995","protein_coding","OG0009657"
"3325","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",443636,444067,432,"+","CSP40.g12996","protein_coding",NA
"3326","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",445047,449022,3976,"+","CSP40.g12997","protein_coding","OG0001134"
"3327","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",449403,460417,11015,"-","CSP40.g12998","protein_coding","OG0002229"
"3328","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",477175,479203,2029,"-","CSP40.g12999","protein_coding","OG0009655"
"3329","tribulationis_CSP40.scaffold00005","CSP40.scaffold00005","gene",36433,37213,781,"-","CSP40.g13","protein_coding","OG0006734"
"3330","tribulationis_CSP40.scaffold00012","CSP40.scaffold00012","gene",24060,25061,1002,"-","CSP40.g130","protein_coding",NA
"3331","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",27827,31526,3700,"-","CSP40.g1300","protein_coding","OG0007335"
"3332","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",480125,489923,9799,"+","CSP40.g13000","protein_coding","OG0009654"
"3333","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",490695,492582,1888,"-","CSP40.g13001","protein_coding","OG0009653"
"3334","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",492796,494612,1817,"-","CSP40.g13002","protein_coding","OG0012219"
"3335","tribulationis_CSP40.scaffold01165","CSP40.scaffold01165","gene",495409,495923,515,"+","CSP40.g13003","protein_coding","OG0001261"
"3336","tribulationis_CSP40.scaffold01166","CSP40.scaffold01166","gene",1,686,686,"-","CSP40.g13004","protein_coding","OG0000167"
"3337","tribulationis_CSP40.scaffold01168","CSP40.scaffold01168","gene",511,945,435,"+","CSP40.g13005","protein_coding","OG0024041"
"3338","tribulationis_CSP40.scaffold01168","CSP40.scaffold01168","gene",1449,2846,1398,"+","CSP40.g13006","protein_coding",NA
"3339","tribulationis_CSP40.scaffold01168","CSP40.scaffold01168","gene",2940,3668,729,"+","CSP40.g13007","protein_coding","OG0024042"
"3340","tribulationis_CSP40.scaffold01168","CSP40.scaffold01168","gene",3816,4097,282,"+","CSP40.g13008","protein_coding",NA
"3341","tribulationis_CSP40.scaffold01168","CSP40.scaffold01168","gene",5796,7640,1845,"+","CSP40.g13009","protein_coding","OG0024043"
"3342","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",32272,32909,638,"+","CSP40.g1301","protein_coding","OG0000902"
"3343","tribulationis_CSP40.scaffold01169","CSP40.scaffold01169","gene",2957,6642,3686,"-","CSP40.g13010","protein_coding",NA
"3344","tribulationis_CSP40.scaffold01169","CSP40.scaffold01169","gene",11329,12015,687,"+","CSP40.g13011","protein_coding",NA
"3345","tribulationis_CSP40.scaffold01169","CSP40.scaffold01169","gene",12912,13757,846,"-","CSP40.g13012","protein_coding","OG0005047"
"3346","tribulationis_CSP40.scaffold01170","CSP40.scaffold01170","gene",211,1447,1237,"+","CSP40.g13013","protein_coding","OG0004770"
"3347","tribulationis_CSP40.scaffold01170","CSP40.scaffold01170","gene",1566,2367,802,"-","CSP40.g13014","protein_coding","OG0012158"
"3348","tribulationis_CSP40.scaffold01170","CSP40.scaffold01170","gene",2897,5883,2987,"+","CSP40.g13015","protein_coding","OG0009503"
"3349","tribulationis_CSP40.scaffold01171","CSP40.scaffold01171","gene",62,3017,2956,"+","CSP40.g13016","protein_coding","OG0012703"
"3350","tribulationis_CSP40.scaffold01171","CSP40.scaffold01171","gene",3767,7767,4001,"+","CSP40.g13017","protein_coding",NA
"3351","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",1900,6170,4271,"-","CSP40.g13018","protein_coding","OG0005622"
"3352","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",6737,7237,501,"-","CSP40.g13019","protein_coding","OG0010094"
"3353","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",34097,36932,2836,"-","CSP40.g1302","protein_coding",NA
"3354","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",9159,11487,2329,"+","CSP40.g13020","protein_coding",NA
"3355","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",11942,14778,2837,"+","CSP40.g13021","protein_coding","OG0010093"
"3356","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",14929,17680,2752,"-","CSP40.g13022","protein_coding","OG0010092"
"3357","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",20446,22596,2151,"-","CSP40.g13023","protein_coding","OG0010091"
"3358","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",24582,27684,3103,"-","CSP40.g13024","protein_coding","OG0010090"
"3359","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",28126,29264,1139,"+","CSP40.g13025","protein_coding","OG0012355"
"3360","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",29285,30690,1406,"-","CSP40.g13026","protein_coding","OG0014788"
"3361","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",32060,35924,3865,"+","CSP40.g13027","protein_coding","OG0004929"
"3362","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",36086,39043,2958,"-","CSP40.g13028","protein_coding","OG0013431"
"3363","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",39645,40499,855,"-","CSP40.g13029","protein_coding","OG0005305"
"3364","tribulationis_CSP40.scaffold00044","CSP40.scaffold00044","gene",43371,48297,4927,"-","CSP40.g1303","protein_coding",NA
"3365","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",42077,43740,1664,"+","CSP40.g13030","protein_coding","OG0002783"
"3366","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",45495,47203,1709,"+","CSP40.g13031","protein_coding","OG0002784"
"3367","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",48574,53822,5249,"+","CSP40.g13032","protein_coding","OG0001393"
"3368","tribulationis_CSP40.scaffold01175","CSP40.scaffold01175","gene",54234,55811,1578,"+","CSP40.g13033","protein_coding","OG0004926"
