"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"3222","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18699046,18703345,4300,"-","Sp34_10316800","protein_coding","OG0002546"
"3223","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18704588,18708240,3653,"+","Sp34_10316910","protein_coding","OG0011665"
"3224","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18709956,18712681,2726,"+","Sp34_10317000","protein_coding","OG0013492"
"3225","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18720211,18723531,3321,"+","Sp34_10317210","protein_coding","OG0008105"
"3226","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18723690,18724294,605,"+","Sp34_10317220","protein_coding","OG0013108"
"3227","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18725894,18726496,603,"+","Sp34_10317230","protein_coding",NA
"3228","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18727971,18728699,729,"-","Sp34_10317300","pseudogene",NA
"3229","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18731364,18733760,2397,"-","Sp34_10317400","protein_coding","OG0005594"
"3230","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18738744,18744608,5865,"+","Sp34_10317500","protein_coding",NA
"3231","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18747655,18748250,596,"-","Sp34_10317600","protein_coding",NA
"3232","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18753555,18758806,5252,"+","Sp34_10317700","protein_coding","OG0007518"
"3233","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18762286,18764609,2324,"-","Sp34_10317800","protein_coding",NA
"3234","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18768498,18768827,330,"+","Sp34_10317900","protein_coding",NA
"3235","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18777683,18780168,2486,"+","Sp34_10318000","protein_coding","OG0007522"
"3236","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18780380,18782877,2498,"-","Sp34_10318100","protein_coding","OG0007527"
"3237","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18784536,18785880,1345,"-","Sp34_10318200","protein_coding","OG0007530"
"3238","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18786047,18789559,3513,"+","Sp34_10318300","protein_coding",NA
"3239","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18790337,18792096,1760,"+","Sp34_10318400","protein_coding","OG0004227"
"3240","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18792629,18796739,4111,"+","Sp34_10318500","protein_coding","OG0003101"
"3241","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18797105,18802434,5330,"+","Sp34_10318600","protein_coding","OG0002497"
"3242","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18805657,18806488,832,"-","Sp34_10318700","protein_coding",NA
"3243","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18807056,18810462,3407,"-","Sp34_10318800","protein_coding","OG0007558"
"3244","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18822514,18822723,210,"+","Sp34_10318900","protein_coding",NA
"3245","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18822815,18823099,285,"-","Sp34_10319000","protein_coding",NA
"3246","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18826420,18827603,1184,"-","Sp34_10319100","protein_coding","OG0000621"
"3247","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18828636,18829066,431,"+","Sp34_10319200","protein_coding",NA
"3248","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18829254,18829780,527,"+","Sp34_10319300","protein_coding",NA
"3249","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18831679,18834188,2510,"-","Sp34_10319400","protein_coding","OG0003437"
"3250","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18836817,18837352,536,"-","Sp34_10319510","protein_coding","OG0013472"
"3251","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18837576,18841169,3594,"-","Sp34_10319520","protein_coding","OG0010287"
"3252","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18841286,18842094,809,"+","Sp34_10319600","protein_coding","OG0018855"
"3253","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18842453,18846892,4440,"+","Sp34_10319700","protein_coding","OG0010288"
"3254","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18848342,18848942,601,"-","Sp34_10319800","protein_coding","OG0003438"
"3255","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18851658,18852691,1034,"-","Sp34_10319900","protein_coding",NA
"3256","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18857184,18858819,1636,"-","Sp34_10320000","protein_coding","OG0003439"
"3257","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18860836,18878506,17671,"+","Sp34_10320100","protein_coding","OG0006945"
"3258","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18878662,18879488,827,"-","Sp34_10320200","protein_coding","OG0003011"
"3259","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18881364,18882772,1409,"-","Sp34_10320300","protein_coding",NA
"3260","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18883438,18884448,1011,"+","Sp34_10320400","protein_coding",NA
"3261","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18887102,18894969,7868,"-","Sp34_10320500","protein_coding",NA
"3262","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18899472,18901377,1906,"-","Sp34_10320600","protein_coding","OG0015684"
"3263","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18901863,18903053,1191,"-","Sp34_10320700","protein_coding",NA
"3264","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18903094,18903680,587,"-","Sp34_10320800","protein_coding","OG0015685"
"3265","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18906379,18906875,497,"+","Sp34_10320900","protein_coding",NA
"3266","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18907163,18909046,1884,"+","Sp34_10321000","protein_coding",NA
"3267","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18910411,18910813,403,"+","Sp34_10321100","protein_coding",NA
"3268","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18912600,18918234,5635,"+","Sp34_10321210","protein_coding",NA
"3269","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18921355,18921728,374,"+","Sp34_10321220","protein_coding",NA
"3270","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18922388,18923068,681,"+","Sp34_10321300","protein_coding",NA
"3271","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18923314,18924347,1034,"-","Sp34_10321400","protein_coding",NA
"3272","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18928246,18933896,5651,"+","Sp34_10321510","protein_coding",NA
"3273","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18935717,18936088,372,"+","Sp34_10321520","protein_coding",NA
"3274","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18936750,18937313,564,"+","Sp34_10321600","protein_coding",NA
"3275","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18941658,18949183,7526,"+","Sp34_10321700","protein_coding",NA
"3276","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18953500,18956735,3236,"-","Sp34_10321800","protein_coding",NA
"3277","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18961739,18962708,970,"-","Sp34_10321900","protein_coding",NA
"3278","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18965231,18965752,522,"+","Sp34_10322000","protein_coding",NA
"3279","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18968663,18969095,433,"-","Sp34_10322100","protein_coding","OG0021758"
"3280","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18970951,18973375,2425,"+","Sp34_10322200","protein_coding","OG0011224"
"3281","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18973890,18974870,981,"+","Sp34_10322300","protein_coding","OG0012997"
"3282","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18975054,18976215,1162,"+","Sp34_10322410","protein_coding","OG0013966"
"3283","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18976421,18979312,2892,"+","Sp34_10322420","protein_coding","OG0006947"
"3284","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18980368,18980868,501,"-","Sp34_10322500","protein_coding",NA
"3285","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18981643,18982218,576,"+","Sp34_10322600","protein_coding",NA
"3286","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18984072,18989737,5666,"+","Sp34_10322700","protein_coding","OG0007625"
"3287","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18991330,18996517,5188,"-","Sp34_10322800","protein_coding","OG0011475"
"3288","inopinata_Sp34_Chr1","Sp34_Chr1","gene",18996923,18999540,2618,"-","Sp34_10322900","protein_coding","OG0013471"
"3289","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19001661,19004982,3322,"+","Sp34_10323000","protein_coding","OG0004525"
"3290","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19024397,19028278,3882,"+","Sp34_10323100","protein_coding","OG0010285"
"3291","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19030350,19037137,6788,"+","Sp34_10323200","protein_coding","OG0012431"
"3292","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19038219,19040120,1902,"+","Sp34_10323300","protein_coding","OG0010286"
"3293","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19044950,19046023,1074,"-","Sp34_10323400","protein_coding",NA
"3294","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19048245,19051658,3414,"+","Sp34_10323500","protein_coding",NA
"3295","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19053294,19054404,1111,"+","Sp34_10323600","protein_coding","OG0012343"
"3296","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19056510,19058491,1982,"+","Sp34_10323700","protein_coding","OG0003413"
"3297","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19059150,19061733,2584,"-","Sp34_10323800","protein_coding","OG0010042"
"3298","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19062122,19063492,1371,"-","Sp34_10323900","protein_coding",NA
"3299","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19063555,19064579,1025,"-","Sp34_10324000","protein_coding",NA
"3300","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19066159,19068027,1869,"+","Sp34_10324100","protein_coding","OG0000928"
"3301","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19069364,19069897,534,"-","Sp34_10324210","protein_coding",NA
"3302","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19082479,19083474,996,"-","Sp34_10324300","protein_coding",NA
"3303","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19093196,19097782,4587,"+","Sp34_10324410","protein_coding","OG0010044"
"3304","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19099450,19099713,264,"+","Sp34_10324500","protein_coding","OG0016090"
"3305","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19101960,19104110,2151,"+","Sp34_10324600","protein_coding","OG0013419"
"3306","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19104437,19107949,3513,"-","Sp34_10324700","protein_coding","OG0002003"
"3307","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19108375,19110001,1627,"+","Sp34_10324800","protein_coding","OG0010043"
"3308","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19111183,19117387,6205,"+","Sp34_10324900","protein_coding","OG0010045"
"3309","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19117441,19117709,269,"+","Sp34_10325000","protein_coding",NA
"3310","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19118474,19120694,2221,"+","Sp34_10325100","protein_coding","OG0004904"
"3311","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19122039,19123519,1481,"+","Sp34_10325200","protein_coding","OG0003414"
"3312","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19124609,19125064,456,"-","Sp34_10325300","protein_coding",NA
"3313","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19125613,19126803,1191,"+","Sp34_10325400","protein_coding","OG0004664"
"3314","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19128422,19133150,4729,"+","Sp34_10325500","protein_coding","OG0014183"
"3315","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19133274,19133569,296,"-","Sp34_10325600","protein_coding",NA
"3316","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19134041,19135263,1223,"-","Sp34_10325700","protein_coding","OG0021759"
"3317","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19146016,19153785,7770,"+","Sp34_10325800","protein_coding","OG0010041"
"3318","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19153927,19163134,9208,"-","Sp34_10325900","protein_coding","OG0010039"
"3319","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19165825,19166711,887,"+","Sp34_10326000","protein_coding",NA
"3320","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19179662,19180264,603,"+","Sp34_10326100","protein_coding",NA
"3321","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19181405,19186686,5282,"-","Sp34_10326200","protein_coding",NA
"3322","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19186773,19187064,292,"+","Sp34_10326300","protein_coding",NA
"3323","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19187150,19190018,2869,"+","Sp34_10326400","protein_coding","OG0004903"
"3324","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19192747,19193453,707,"-","Sp34_10326500","protein_coding","OG0004902"
"3325","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19197157,19201101,3945,"-","Sp34_10326600","protein_coding",NA
"3326","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19206463,19208599,2137,"+","Sp34_10326700","protein_coding","OG0010037"
"3327","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19208991,19216901,7911,"-","Sp34_10326800","protein_coding","OG0004901"
"3328","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19224427,19226873,2447,"-","Sp34_10326900","protein_coding","OG0003412"
"3329","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19227790,19229382,1593,"+","Sp34_10327000","protein_coding","OG0012555"
"3330","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19229853,19230187,335,"-","Sp34_10327100","protein_coding",NA
"3331","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19230500,19231536,1037,"-","Sp34_10327200","protein_coding",NA
"3332","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19232635,19237050,4416,"+","Sp34_10327300","protein_coding","OG0004900"
"3333","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19237281,19237666,386,"-","Sp34_10327410","protein_coding","OG0004899"
"3334","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19237874,19242548,4675,"-","Sp34_10327420","protein_coding",NA
"3335","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19243799,19246553,2755,"-","Sp34_10327430","protein_coding","OG0002370"
"3336","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19249814,19252264,2451,"-","Sp34_10327440","protein_coding","OG0000881"
"3337","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19253180,19253818,639,"-","Sp34_10327500","protein_coding",NA
"3338","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19258354,19261135,2782,"+","Sp34_10327600","protein_coding",NA
"3339","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19262541,19266737,4197,"+","Sp34_10327700","protein_coding","OG0012438"
"3340","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19270915,19272204,1290,"-","Sp34_10327800","protein_coding",NA
"3341","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19272762,19273561,800,"-","Sp34_10327900","protein_coding","OG0008700"
"3342","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19279784,19284948,5165,"-","Sp34_10328000","protein_coding","OG0008701"
"3343","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19287833,19291223,3391,"+","Sp34_10328100","protein_coding",NA
"3344","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19291812,19294502,2691,"-","Sp34_10328200","protein_coding","OG0021760"
"3345","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19296097,19302053,5957,"-","Sp34_10328300","protein_coding",NA
"3346","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19302223,19305712,3490,"-","Sp34_10328400","protein_coding","OG0000551"
"3347","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19306303,19308569,2267,"+","Sp34_10328510","protein_coding","OG0012164"
"3348","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19310999,19312193,1195,"+","Sp34_10328600","protein_coding","OG0002628"
"3349","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19312577,19315209,2633,"-","Sp34_10328700","protein_coding",NA
"3350","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19315747,19316796,1050,"+","Sp34_10328800","protein_coding","OG0003424"
"3351","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19316954,19332602,15649,"-","Sp34_10328910","protein_coding","OG0009518"
"3352","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19325368,19329549,4182,"+","Sp34_10329000","protein_coding","OG0003362"
"3353","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19332935,19338960,6026,"-","Sp34_10329310","protein_coding","OG0004324"
"3354","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19339157,19340117,961,"-","Sp34_10329400","protein_coding","OG0002069"
"3355","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19344164,19347441,3278,"+","Sp34_10329500","protein_coding","OG0004774"
"3356","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19350310,19351387,1078,"+","Sp34_10329600","protein_coding","OG0013337"
"3357","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19353553,19354896,1344,"+","Sp34_10329700","protein_coding","OG0000588"
"3358","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19356891,19357705,815,"+","Sp34_10329800","protein_coding",NA
"3359","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19357828,19358800,973,"+","Sp34_10329900","protein_coding",NA
"3360","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19359436,19362746,3311,"-","Sp34_10330000","protein_coding",NA
"3361","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19368222,19369003,782,"-","Sp34_10330100","protein_coding","OG0009516"
"3362","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19375589,19376053,465,"-","Sp34_10330200","protein_coding","OG0000743"
"3363","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19376559,19380023,3465,"+","Sp34_10330300","protein_coding",NA
"3364","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19381696,19382490,795,"-","Sp34_10330400","protein_coding","OG0009514"
"3365","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19382656,19385378,2723,"-","Sp34_10330500","protein_coding","OG0003262"
"3366","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19385499,19388765,3267,"+","Sp34_10330600","protein_coding",NA
"3367","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19395809,19397811,2003,"+","Sp34_10330700","protein_coding",NA
"3368","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19399045,19399354,310,"-","Sp34_10330800","protein_coding",NA
"3369","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19399711,19400500,790,"-","Sp34_10330900","protein_coding","OG0004530"
"3370","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19406361,19416293,9933,"+","Sp34_10331000","protein_coding","OG0009513"
"3371","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19416450,19418614,2165,"-","Sp34_10331100","protein_coding","OG0009512"
"3372","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19420368,19420701,334,"-","Sp34_10331210","protein_coding",NA
"3373","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19420965,19423953,2989,"-","Sp34_10331310","protein_coding","OG0009511"
"3374","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19426295,19428321,2027,"+","Sp34_10331400","protein_coding",NA
"3375","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19428732,19429788,1057,"-","Sp34_10331500","protein_coding","OG0012167"
"3376","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19430023,19432729,2707,"-","Sp34_10331600","protein_coding","OG0003363"
"3377","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19433037,19434167,1131,"-","Sp34_10331610","protein_coding","OG0018727"
"3378","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19434398,19435485,1088,"-","Sp34_10331700","protein_coding","OG0009524"
"3379","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19435976,19439298,3323,"+","Sp34_10331800","protein_coding","OG0009523"
"3380","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19439813,19443305,3493,"+","Sp34_10331900","protein_coding","OG0013341"
"3381","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19444496,19446101,1606,"-","Sp34_10332000","protein_coding","OG0001023"
"3382","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19447097,19448880,1784,"+","Sp34_10332100","protein_coding","OG0012338"
"3383","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19449034,19450550,1517,"-","Sp34_10332210","protein_coding","OG0010034"
"3384","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19454680,19461006,6327,"+","Sp34_10332310","protein_coding","OG0010035"
"3385","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19461154,19473783,12630,"+","Sp34_10332320","protein_coding","OG0010036"
"3386","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19474636,19479157,4522,"+","Sp34_10332400","protein_coding","OG0002011"
"3387","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19479454,19479983,530,"-","Sp34_10332500","protein_coding",NA
"3388","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19480791,19484661,3871,"-","Sp34_10332600","protein_coding","OG0012437"
"3389","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19491379,19502598,11220,"+","Sp34_10332710","protein_coding","OG0001267"
"3390","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19503363,19506768,3406,"+","Sp34_10332720","protein_coding",NA
"3391","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19509905,19512142,2238,"+","Sp34_10332800","protein_coding","OG0001559"
"3392","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19513233,19520828,7596,"-","Sp34_10332900","protein_coding","OG0010296"
"3393","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19532421,19539189,6769,"-","Sp34_10333000","protein_coding","OG0010297"
"3394","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19542365,19548859,6495,"+","Sp34_10333100","protein_coding","OG0010298"
"3395","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19550133,19550666,534,"+","Sp34_10333200","protein_coding",NA
"3396","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19552800,19553223,424,"+","Sp34_10333300","protein_coding","OG0012436"
"3397","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19553354,19562175,8822,"-","Sp34_10333400","protein_coding","OG0004977"
"3398","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19562479,19564097,1619,"-","Sp34_10333500","protein_coding","OG0013474"
"3399","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19567522,19568736,1215,"-","Sp34_10333600","protein_coding","OG0016353"
"3400","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19568942,19583132,14191,"-","Sp34_10333710","protein_coding","OG0010295"
"3401","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19586320,19588505,2186,"-","Sp34_10333800","protein_coding","OG0000591"
"3402","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19590832,19592389,1558,"-","Sp34_10333900","protein_coding",NA
"3403","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19593307,19594864,1558,"-","Sp34_10334000","protein_coding",NA
"3404","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19595531,19596559,1029,"+","Sp34_10334100","protein_coding",NA
"3405","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19598327,19600207,1881,"-","Sp34_10334200","protein_coding",NA
"3406","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19600265,19605097,4833,"-","Sp34_10334300","protein_coding",NA
"3407","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19607051,19608099,1049,"+","Sp34_10334400","protein_coding",NA
"3408","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19609423,19610682,1260,"-","Sp34_10334500","protein_coding",NA
"3409","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19611537,19612216,680,"+","Sp34_10334600","protein_coding",NA
"3410","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19613661,19615161,1501,"-","Sp34_10334700","protein_coding",NA
"3411","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19616649,19618150,1502,"+","Sp34_10334800","protein_coding",NA
"3412","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19618871,19620292,1422,"-","Sp34_10334900","protein_coding",NA
"3413","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19632091,19641198,9108,"+","Sp34_10335000","protein_coding","OG0010292"
"3414","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19645274,19651088,5815,"+","Sp34_10335100","protein_coding","OG0010293"
"3415","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19652087,19671230,19144,"-","Sp34_10335210","protein_coding","OG0010294"
"3416","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19688673,19695061,6389,"-","Sp34_10335400","protein_coding","OG0004975"
"3417","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19696308,19702465,6158,"+","Sp34_10335500","protein_coding",NA
"3418","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19718547,19721187,2641,"+","Sp34_10335600","pseudogene",NA
"3419","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19721958,19723973,2016,"-","Sp34_10335700","protein_coding","OG0012435"
"3420","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19724144,19728140,3997,"+","Sp34_10335800","protein_coding",NA
"3421","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19739761,19741309,1549,"+","Sp34_10335900","protein_coding","OG0008431"
"3422","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19744205,19749089,4885,"+","Sp34_10336000","protein_coding","OG0002982"
"3423","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19752643,19756801,4159,"+","Sp34_10336100","protein_coding","OG0011788"
"3424","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19757125,19763102,5978,"-","Sp34_10336200","protein_coding","OG0008430"
"3425","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19763195,19763971,777,"+","Sp34_10336300","protein_coding","OG0018877"
"3426","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19768571,19773349,4779,"+","Sp34_10336400","protein_coding","OG0008428"
"3427","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19773603,19774191,589,"-","Sp34_10336500","protein_coding","OG0008427"
"3428","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19776219,19778005,1787,"-","Sp34_10336600","protein_coding","OG0011787"
"3429","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19782558,19789533,6976,"+","Sp34_10336700","protein_coding","OG0008426"
"3430","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19789741,19791523,1783,"-","Sp34_10336800","protein_coding","OG0004473"
"3431","inopinata_Sp34_Chr1","Sp34_Chr1","gene",19793894,19796442,2549,"+","Sp34_10336900","protein_coding","OG0008425"
